appId,month,count(id),avg(score),subcategory
br.com.gabba.Caixa,7,2,1,Virtual card
br.com.gabba.Caixa,7,14834,4.8926789807199675,Generic compliment
br.com.gabba.Caixa,7,679,4.6259204712812965,Customer service
br.com.gabba.Caixa,7,8,3.875,Rewards program
br.com.gabba.Caixa,7,234,3.4615384615384617,Update
br.com.gabba.Caixa,7,262,4.1603053435114505,Token
br.com.gabba.Caixa,7,106,3.3207547169811322,Card
br.com.gabba.Caixa,7,81,4.1234567901234565,Investiment
br.com.gabba.Caixa,7,83,3.1686746987951806,Registration
br.com.gabba.Caixa,7,1246,4.125200642054574,Generic complaint
br.com.gabba.Caixa,7,240,3.8625,Invoice
br.com.gabba.Caixa,8,6,3.8333333333333335,Virtual card
br.com.gabba.Caixa,8,290,3.213793103448276,Update
br.com.gabba.Caixa,8,251,4.027888446215139,Token
br.com.gabba.Caixa,8,111,3.4774774774774775,Card
br.com.gabba.Caixa,8,670,4.485074626865671,Customer service
br.com.gabba.Caixa,8,583,2.758147512864494,Performance
br.com.gabba.Caixa,8,234,3.6965811965811968,Invoice
br.com.gabba.Caixa,8,9,3.5555555555555554,Rewards program
br.com.gabba.Caixa,8,72,3.75,Investiment
br.com.gabba.Caixa,8,91,2.7252747252747254,Registration
br.com.gabba.Caixa,8,39,3.6923076923076925,Notifications
br.com.gabba.Caixa,8,4188,4.890639923591213,Usability
br.com.gabba.Caixa,8,1340,3.9470149253731344,Generic complaint
br.com.gabba.Caixa,8,878,2.775626423690205,Login
br.com.gabba.Caixa,8,14269,4.892354054243465,Generic compliment
br.com.gabba.Caixa,9,666,4.465465465465465,Customer service
br.com.gabba.Caixa,9,39,3.282051282051282,Notifications
br.com.gabba.Caixa,9,104,3.7115384615384617,Investiment
br.com.gabba.Caixa,9,254,3.4606299212598426,Invoice
br.com.gabba.Caixa,9,5,3.2,Virtual card
br.com.gabba.Caixa,9,13292,4.890084261209751,Generic compliment
br.com.gabba.Caixa,9,493,2.9878296146044625,Performance
br.com.gabba.Caixa,9,244,3.8934426229508197,Token
br.com.gabba.Caixa,9,19,4.315789473684211,Rewards program
br.com.gabba.Caixa,9,1262,3.7678288431061806,Generic complaint
br.com.gabba.Caixa,9,85,2.7294117647058824,Registration
br.com.gabba.Caixa,9,866,2.827944572748268,Login
br.com.gabba.Caixa,9,131,2.984732824427481,Card
br.com.gabba.Caixa,9,481,2.4698544698544698,Update
br.com.gabba.Caixa,9,3724,4.879967776584318,Usability
br.com.gabba.Caixa,10,551,4.235934664246824,Customer service
br.com.gabba.Caixa,10,2746,4.855061908230153,Usability
br.com.gabba.Caixa,10,9894,4.884475439660401,Generic compliment
br.com.gabba.Caixa,10,1300,1.9307692307692308,Update
br.com.gabba.Caixa,10,73,3.164383561643836,Investiment
br.com.gabba.Caixa,10,100,2.18,Registration
br.com.gabba.Caixa,10,1408,2.1910511363636362,Login
br.com.gabba.Caixa,10,6,2.8333333333333335,Virtual card
br.com.gabba.Caixa,10,62,2.629032258064516,Notifications
br.com.gabba.Caixa,10,1140,3.479824561403509,Generic complaint
br.com.gabba.Caixa,10,555,2.372972972972973,Performance
br.com.gabba.Caixa,10,199,3.2261306532663316,Invoice
br.com.gabba.Caixa,10,124,3.024193548387097,Card
br.com.gabba.Caixa,10,236,3.542372881355932,Token
br.com.gabba.Caixa,10,15,3.2666666666666666,Rewards program
com.nu.production,1,15,2.6,Virtual card
com.nu.production,1,883,2.0249150622876555,Login
com.nu.production,1,279,1.974910394265233,Performance
com.nu.production,1,8,3.25,Token
com.nu.production,1,18,2.3333333333333335,Rewards program
com.nu.production,1,1132,2.862190812720848,Generic complaint
com.nu.production,1,517,2.460348162475822,Card
